"id","country","postcode","street","number","unit","postal_city","recorded_at","unit_count","geometry_wkt"
"2c687451-68c8-4cb9-bb45-1ee6eb76692c","US","10012","THOMPSON ST","81","","","2024-02-26T21:03:27Z","0","POINT (-74.0029149 40.7246803)"
"2ca01aaf-4ee1-4ba0-baeb-a09cbdf158a5","US","10013","CANAL ST","303","B","","2024-03-08T04:16:44Z","4","POINT (-74.0021422 40.7197879)"
"2cf4181e-5c3f-4be4-9ac1-4a82d2c87b23","US","10005","PINE ST","80","","","2024-03-19T11:29:01Z","0","POINT (-74.0071266 40.7059389)"
"2d16d968-6079-4cf4-8314-e03fe2aee712","US","10012","WOOSTER ST","120","A","","2024-03-30T18:42:18Z","0","POINT (-74.0001408 40.7251964)"
"2d5b220c-d807-4efd-9e04-dfbcda748e37","US","10002","HESTER ST","119","A","","2024-04-10T01:55:35Z","0","POINT (-73.99335 40.7167376)"
"2d7e845e-e40a-4937-b1b3-b4d8ba5ec565","US","10002","ALLEN ST","85","B","","2024-04-21T08:08:52Z","5","POINT (-73.9911883 40.7182037)"
"2da0517b-6eab-45df-a3fb-ac852ee67cb2","US","10002","CANAL ST","106","","","2024-05-02T15:21:09Z","0","POINT (-73.9941811 40.7154762)"
"2dc5e301-501b-4d0d-ac2e-78e44735cf4a","US","10012","GREENE ST","66","","","2024-05-13T22:34:26Z","0","POINT (-74.000853 40.7230904)"
"2de96da0-b061-4866-b8b1-bcbddcaa9f7a","US","10004","BROAD ST","40","","","2024-05-24T05:47:43Z","0","POINT (-74.0115433 40.7059457)"
"2e1972b5-e9be-447f-9b4e-f52071dc42ea","US","10013","JAY ST","2","","","2024-06-04T12:00:00Z","6","POINT (-74.0092917 40.7178788)"
"2e6b4d49-2151-4078-918f-b107dd2cead5","US","10003","E 4 ST","1","","","2024-06-15T19:13:17Z","0","POINT (-73.9940288 40.728431)"
"2ea1bb12-399a-417a-833c-26d7e489e485","US","10006","JOSEPH P WARD ST","11","","","2024-06-26T02:26:34Z","0","POINT (-74.0152029 40.7077766)"
"2ecf1c5b-9c8e-441f-a1f9-c18d4334928b","US","10012","SPRING ST","56","","","2024-07-07T09:39:51Z","0","POINT (-73.9967444 40.722066)"
"2f0ad54e-f6d8-4d4d-a3ff-3cbc778a13f9","US","10013","HUDSON ST","259","A","","2024-07-18T16:52:08Z","7","POINT (-74.007911 40.7249047)"
"2f50e90d-12b8-42f3-a6be-f3a66bb724c4","US","10003","2 AVE","26","REAR","","2024-07-29T23:05:25Z","0","POINT (-73.990221 40.7243901)"
"2f9c87d9-9e89-4347-be48-69d73a937880","US","10013","MULBERRY ST","71","","","2024-08-09T06:18:42Z","0","POINT (-73.9993156 40.7161294)"
"2fcb0887-37c6-4b8b-a79b-2a8db637d675","US","10002","ELDRIDGE ST","19","B","","2024-08-20T13:31:59Z","0","POINT (-73.993689 40.7150287)"
"303c49fa-b22c-4f30-914f-9f356d0435e9","US","10002","BOWERY","197","","","2024-08-31T20:44:16Z","8","POINT (-73.9935585 40.7209534)"
"30630bc0-52df-4bd3-9cd3-a54c7cc99be2","US","10013","LEONARD ST","74","","","2024-09-11T03:57:33Z","0","POINT (-74.0053365 40.7173797)"
"309fbf81-7069-4f58-bffd-cad6c9f22263","US","10002","ELDRIDGE ST","26","","","2024-09-22T10:10:50Z","0","POINT (-73.9934105 40.7151423)"
"30bc9dc0-6200-43d9-ad84-cd20ad3ae2ab","US","10013","GREENWICH ST","497","","","2024-10-03T17:23:07Z","0","POINT (-74.0090795 40.7252791)"
"30df13bb-2c33-4a20-9bff-49513a1e2d58","US","10002","ALLEN ST","85","D","","2024-10-14T00:36:24Z","9","POINT (-73.9911614 40.7182557)"
"3122c103-59ba-49f5-a58b-d7a8bb35d5ad","US","10012","BOWERY","244","","","2024-10-25T07:49:41Z","0","POINT (-73.9933286 40.7228163)"
"316d8327-b69a-4fa8-9c55-b2daf992987b","US","10012","SULLIVAN ST","223","","","2024-11-05T14:02:58Z","0","POINT (-73.9996758 40.7295518)"
"31b303cd-49d9-40e7-b428-dc038fd18faf","US","10013","WALKER ST","70","","","2024-11-16T21:15:15Z","0","POINT (-74.0022078 40.7185818)"
"31d6fa40-10e8-4834-8c14-ac35ebf40ec7","US","10002","ORCHARD ST","72","","","2024-11-27T04:28:32Z","10","POINT (-73.9904023 40.7175898)"
"3226de77-1abe-4047-978b-cdff01594027","US","10012","BLEECKER ST","199","","","2024-12-08T11:41:49Z","0","POINT (-74.0015384 40.7294577)"
"324f0801-1086-4013-abef-58febf6e5a18","US","11201","FRONT ST","75","","","2024-12-19T18:54:06Z","0","POINT (-73.9904262 40.7026451)"
"32828c3a-42a9-4702-9f51-91ef6e1496ee","US","10038","ST JAMES PL","61","","","2024-12-30T01:07:23Z","0","POINT (-73.9982748 40.7130135)"
"32bc9839-faa1-4248-81f2-981cfb865ce9","US","10013","FRANKLIN ST","178","","","2024-01-11T08:20:40Z","11","POINT (-74.0093156 40.7194718)"
"330d8673-9c1a-4d77-8451-ca495fef9042","US","10038","WATER ST","211","","","2024-01-22T15:33:57Z","0","POINT (-74.0034396 40.7074122)"
"334fa10d-8183-4c2c-ba92-79cab1c0d437","US","10012","BOWERY","360","","","2024-02-02T22:46:14Z","0","POINT (-73.9918203 40.7270075)"
"336ad33a-eeb4-4f2c-bf9e-ef1fab11b2d1","US","10013","MULBERRY ST","22","","","2024-02-13T05:59:31Z","0","POINT (-73.9994807 40.714174)"
"33984913-d34e-4f3d-b46c-611c00ef2fc5","US","10012","LAFAYETTE ST","231","","","2024-02-24T12:12:48Z","12","POINT (-73.9969298 40.7223696)"
"33c23bf0-b74b-4cb1-9a8d-fd4a366a5407","US","10014","KING ST","29","","","2024-03-06T19:25:05Z","0","POINT (-74.0038885 40.7278426)"
"33f53905-d103-48e9-bb97-23bf1d8531e1","US","10012","SPRING ST","151","","","2024-03-17T02:38:22Z","0","POINT (-74.0014878 40.7244469)"
"3426dd7d-718d-4133-80f9-222dbe42ff40","US","10013","CENTRE ST","217","","","2024-03-28T09:51:39Z","0","POINT (-73.9989108 40.7195241)"
"3454c7e6-1247-4809-aad9-7a5efbeb6f67","US","10013","WORTH ST","43","","","2024-04-08T16:04:56Z","0","POINT (-74.0068832 40.7174807)"
"34a33e2c-5716-4e08-8497-fc7c174a4dcd","US","10013","CANAL ST","393","","","2024-04-19T23:17:13Z","0","POINT (-74.0050096 40.7218393)"
"34e97bdb-3abc-43d0-892a-81df8e26d7bf","US","10012","SULLIVAN ST","144","","","2024-04-30T06:30:30Z","0","POINT (-74.0019842 40.7270966)"
"351d5372-afbc-402e-aac4-213e660f5b94","US","10014","AVE OF THE AMERICAS","268","","","2024-05-11T13:43:47Z","0","POINT (-74.0021983 40.729106)"
"3560ea7b-37f0-420a-ba1d-ddc4e318240f","US","10002","MADISON ST","76","","","2024-05-22T20:56:04Z","1","POINT (-73.9966281 40.7120366)"
"35b5fc92-8dda-4fc6-a9f3-a7712045b5af","US","11201","WILLOW ST","7","","","2024-06-02T03:09:21Z","0","POINT (-73.9937516 40.7010532)"
"35ef619e-6787-4c38-8473-e62a1698b6c5","US","10012","BLEECKER ST","178","","","2024-06-13T10:22:38Z","0","POINT (-74.0008871 40.7289147)"
"362c6ccf-1d6c-47f2-8eb3-63634f726d22","US","10012","MOTT ST","208","","","2024-06-24T17:35:55Z","0","POINT (-73.9952519 40.7218949)"
"3648870d-2ef1-4a33-89b7-7fc2830ce381","US","10038","FRONT ST","160","","","2024-07-05T00:48:12Z","2","POINT (-74.0054342 40.7059982)"
"368b23d7-197e-4391-ae55-003b9160179b","US","10012","W HOUSTON ST","110","","","2024-07-16T07:01:29Z","0","POINT (-74.0007006 40.7275412)"
"36dad9e7-7111-4ebe-b106-258216878e45","US","10003","BROADWAY","714","","","2024-07-27T14:14:46Z","0","POINT (-73.993647 40.7289135)"
"3723ca11-494f-4fd4-94af-2895e5e5e0d8","US","10014","GREENWICH ST","583","","","2024-08-07T21:27:03Z","0","POINT (-74.0084553 40.7286551)"
"378b7c60-0401-42f5-8bb8-c4108519bd50","US","10012","SPRING ST","20","","","2024-08-18T04:40:20Z","3","POINT (-73.9950801 40.7213813)"
"37a9a329-8aee-42d8-b194-d3e1dd54d1e6","US","10012","MOTT ST","219","","","2024-08-29T11:53:37Z","0","POINT (-73.9953388 40.7222198)"
"37d4442f-d5b6-4e7a-8794-f45ca08f6d28","US","10002","MONROE ST","21","","","2024-09-09T18:06:54Z","0","POINT (-73.9955554 40.7115894)"
"380fc9b5-3358-4618-85c0-db1c2d90ba3f","US","10013","MOTT ST","125","","","2024-09-20T01:19:11Z","0","POINT (-73.9970498 40.718155)"
"384e04c2-637f-41da-b5a0-f450b042073a","US","10013","MOTT ST","74","B","","2024-10-01T08:32:28Z","4","POINT (-73.997906 40.7164022)"
"38b3bd26-4c03-4ad5-a346-98f9a2b9cd50","US","10002","ELDRIDGE ST","166","","","2024-10-12T15:45:45Z","0","POINT (-73.9908671 40.7200899)"
"38f6763e-2143-4719-adbb-a0a62305044d","US","10013","PELL ST","13","","","2024-10-23T22:58:02Z","0","POINT (-73.9978763 40.7147389)"
"391e4832-3b40-427a-98ee-3c36f216fd8f","US","10002","BOWERY","37","","","2024-11-03T05:11:19Z","0","POINT (-73.9960866 40.7149861)"
"3970080d-fdab-4e24-ad7d-ba52c94f0fef","US","10038","FRONT ST","161","","","2024-11-14T12:24:36Z","5","POINT (-74.0050484 40.7059879)"
"39e0db2b-6ab0-45fe-b662-e4a86d779722","US","10002","ORCHARD ST","23","","","2024-11-25T19:37:53Z","0","POINT (-73.9917512 40.7153874)"
"3a1602f6-eb73-4fb7-ad73-10967d3121f1","US","10038","NASSAU ST","105","","","2024-12-06T02:50:10Z","0","POINT (-74.0073548 40.7106983)"
"3a454534-9d84-4604-8815-a97a62e7a1ed","US","10002","E BROADWAY","26","","","2024-12-17T09:03:27Z","0","POINT (-73.9967473 40.7136367)"
"3a7d19cc-d2e7-465c-affb-ab333999ef9e","US","10014","CARMINE ST","51","","","2024-12-28T16:16:44Z","6","POINT (-74.0041175 40.7299369)"
"3ae864f6-590f-40ed-950a-0acd69a26863","US","10003","E 3 ST","38","","","2024-01-09T23:29:01Z","0","POINT (-73.9901199 40.7255866)"
"3b2549f8-fc80-4f3f-b105-8dc9b7ab1247","US","10002","BOWERY","123","","","2024-01-20T06:42:18Z","0","POINT (-73.9947833 40.7181598)"
"3b6e8aab-3078-4677-a85b-e63c664edba6","US","10012","SULLIVAN ST","168","","","2024-01-31T13:55:35Z","0","POINT (-74.0013145 40.7279176)"
"3b931cb0-3bdf-4cc3-9fd0-a3b4732b0aaa","US","10012","LAFAYETTE ST","281","","","2024-02-11T20:08:52Z","7","POINT (-73.9960553 40.7239681)"
"3bcb06b7-403e-46e3-a759-94318079bead","US","10012","MERCER ST","155","","","2024-02-22T03:21:09Z","0","POINT (-73.9982364 40.725197)"
"3bfda159-e2ab-4206-859a-56909440e5e6","US","10002","ELDRIDGE ST","184","","","2024-03-04T10:34:26Z","0","POINT (-73.9906166 40.7205756)"
"3c1e5e41-265b-494d-917f-a1898cebb388","US","10013","CANAL ST","502","","","2024-03-15T17:47:43Z","0","POINT (-74.0094989 40.7246318)"
"3c3bf45a-98f8-4c2d-84e4-ab916dbd5e46","US","10012","MAC DOUGAL ST","114","","","2024-03-26T00:00:00Z","8","POINT (-74.0006334 40.7296978)"
"3c6dfd57-68cd-4ff0-990f-0e6111211e26","US","10002","DELANCEY ST","1","","","2024-04-06T07:13:17Z","0","POINT (-73.9937452 40.7200001)"
"3c9f8278-4b13-411a-abbd-1587f43b3694","US","10012","BLEECKER ST","183","","","2024-04-17T14:26:34Z","0","POINT (-74.0008606 40.7291228)"
"3cee7195-9529-4a64-b9f1-abec6f76b10d","US","10012","MAC DOUGAL ST","73","","","2024-04-28T21:39:51Z","0","POINT (-74.0018197 40.7286299)"
"3d126849-8a66-4d64-bcc0-8fb21af3f6f9","US","10012","BROADWAY","666","","","2024-05-09T04:52:08Z","9","POINT (-73.995216 40.7270626)"
"3d64b5d2-a2e9-4181-87fa-bb4cd9d4921f","US","10007","MURRAY ST","9","E","","2024-05-20T11:05:25Z","0","POINT (-74.0078136 40.7134542)"
"3daec436-3dd7-48c4-a586-e175a3ac10db","US","10013","WASHINGTON ST","437","","","2024-05-31T18:18:42Z","0","POINT (-74.0102517 40.7233223)"
"3de88b08-7646-497d-9eca-3731c23c473c","US","10038","NASSAU ST","120","","","2024-06-11T01:31:59Z","0","POINT (-74.006895 40.7108602)"
"3e1e2417-9a04-47ac-818f-b7f6c0d41a4c","US","10013","BROOME ST","368","","","2024-06-22T08:44:16Z","10","POINT (-73.9958252 40.720224)"
"3e4ac33c-2612-483e-aa22-849a089679bc","US","10002","DELANCEY ST","47","","","2024-07-03T15:57:33Z","0","POINT (-73.9917449 40.7193921)"
"3e663122-d7ea-4705-b938-5e80f2bc0b59","US","10007","CHAMBERS ST","115","","","2024-07-14T22:10:50Z","0","POINT (-74.0084075 40.715261)"
"3e93c95f-bf7c-4bdd-a60e-7b0f968acd51","US","10012","BOWERY","208","","","2024-07-25T05:23:07Z","0","POINT (-73.9937753 40.721617)"
"3eabea25-b0d9-4528-999b-b4b076f1bbad","US","10013","N MOORE ST","20","","","2024-08-05T12:36:24Z","11","POINT (-74.0073801 40.719741)"
"3ef92581-340c-4284-bc8e-16d26baf4425","US","10013","GREENE ST","46","","","2024-08-16T19:49:41Z","0","POINT (-74.001734 40.7220335)"
"3f63bc4d-9ba2-4b53-9abf-fd123c5c0379","US","10013","WHITE ST","39","","","2024-08-27T02:02:58Z","0","POINT (-74.0044943 40.7186105)"
"3fb7f88d-0ea8-4c19-94fa-fd0e97f99bf9","US","10012","SULLIVAN ST","141","","","2024-09-07T09:15:15Z","0","POINT (-74.0018588 40.7269395)"
"3fdf31c6-dfc9-478a-ab6d-a782c354e294","US","10004","PEARL ST","79","","","2024-09-18T16:28:32Z","12","POINT (-74.0103504 40.704018)"
"401044e9-ba42-462a-a12d-5be847147505","US","10012","W BROADWAY","424","","","2024-09-29T23:41:49Z","0","POINT (-74.0015396 40.7252433)"
"407f6b98-7a25-4784-a2f0-a67c21a7ca6e","US","10002","STANTON ST","53","","","2024-10-10T06:54:06Z","0","POINT (-73.9903853 40.7219474)"
"40be7d34-f4b5-4a2c-b33e-88d7d68fee04","US","10282","MURRAY ST","250","","","2024-10-21T13:07:23Z","0","POINT (-74.014666 40.7150455)"
"40eed965-357d-4b08-b907-1ef6c5b3cdc7","US","10280","S END AVE","2","","","2024-11-01T20:20:40Z","0","POINT (-74.0173455 40.7081849)"
"411bb39c-b65f-4ccd-89b7-7fc0ddf70216","US","10007","CHAMBERS ST","114","","","2024-11-12T03:33:57Z","0","POINT (-74.0084187 40.715037)"
"4144e74f-0229-4da9-a156-cbb5073a0f75","US","10038","MADISON ST","36","","","2024-11-23T10:46:14Z","0","POINT (-73.9988403 40.7114616)"
"4169e6e3-26bf-4eb6-9b95-23c170bee559","US","10002","BOWERY","221","","","2024-12-04T17:59:31Z","0","POINT (-73.9932099 40.7218712)"
"41a35854-b4f6-4ff9-955a-e7ec154381eb","US","10012","BLEECKER ST","122","","","2024-12-15T00:12:48Z","1","POINT (-73.9986462 40.7268404)"
"4200e100-0fff-4050-9d08-38e060f0dbef","US","10014","W HOUSTON ST","195","","","2024-12-26T07:25:05Z","0","POINT (-74.0037996 40.7283629)"
"425cf996-536e-4b4f-aac8-a6896c11f35e","US","10012","MERCER ST","166","","","2024-01-07T14:38:22Z","0","POINT (-73.9978919 40.7253074)"
"42b73ded-9d84-480f-a160-1e6f34bb01db","US","10013","HOWARD ST","5","","","2024-01-18T21:51:39Z","0","POINT (-73.9996855 40.7190457)"
"42e9a5b5-f760-410a-ba58-86959b3f9d64","US","10003","COOPER SQ","8","","","2024-01-29T04:04:56Z","2","POINT (-73.9916468 40.7274441)"
"435bdbf4-2734-4b53-89f9-eb9860fc6383","US","10012","MERCER ST","71","","","2024-02-09T11:17:13Z","0","POINT (-74.0004056 40.7226333)"
"438c0b07-fa18-422f-aa54-6168d33c7ace","US","10012","WOOSTER ST","111","","","2024-02-20T18:30:30Z","0","POINT (-74.0007098 40.7248083)"
"43be1ae2-6add-47cf-a360-6a6e1f5f881f","US","10007","WARREN ST","103","","","2024-03-02T01:43:47Z","0","POINT (-74.0126833 40.7161934)"
"43d4e378-10dc-4ea5-9200-117b7e06ddb3","US","10014","CHARLTON ST","39","","","2024-03-13T08:56:04Z","3","POINT (-74.004807 40.7271988)"
"440a0a9e-12f5-48e4-8090-876bd27175dc","US","10012","LAFAYETTE ST","330","","","2024-03-24T15:09:21Z","0","POINT (-73.9949457 40.7257871)"
"443cde48-6fab-4a84-b1b9-5cc60a54f7e1","US","10012","PRINCE ST","26","","","2024-04-04T22:22:38Z","0","POINT (-73.994677 40.7228619)"
"4478d5a0-5e51-4912-af4d-cbce8e3a64e9","US","10014","KING ST","32","","","2024-04-15T05:35:55Z","0","POINT (-74.0040073 40.7276506)"
"44e1258e-572d-49b9-a9ef-1870ed578133","US","10013","WEST ST","227","","","2024-04-26T12:48:12Z","4","POINT (-74.012703 40.7200084)"
"450f4136-b115-42cf-9952-e4f198be9d1f","US","10013","GREENE ST","12","","","2024-05-07T19:01:29Z","0","POINT (-74.0027723 40.7208328)"
"455bab42-dc12-4c72-a0da-d412f4e05759","US","10002","ALLEN ST","17","","","2024-05-18T02:14:46Z","0","POINT (-73.9926439 40.7153432)"
"45aa476c-152e-4327-9057-82b488ab2619","US","10013","BEACH ST","55","","","2024-05-29T09:27:03Z","0","POINT (-74.0094639 40.720811)"
"45db4e98-05c3-4008-807b-6640b07ba39f","US","10013","BAXTER ST","87","","","2024-06-09T16:40:20Z","5","POINT (-73.9996877 40.7167768)"
"45fc595b-667c-469c-b1a9-811c39a0a0d2","US","10002","HESTER ST","88","","","2024-06-20T23:53:37Z","0","POINT (-73.992436 40.7162817)"
"464ef27a-91e7-437b-ac34-7da908364d65","US","10013","CHURCH ST","249","","","2024-07-01T06:06:54Z","0","POINT (-74.0055321 40.7177212)"
"4696f785-5f8d-4c70-8014-fe5dc4c12d00","US","10012","ELIZABETH ST","242","","","2024-07-12T13:19:11Z","0","POINT (-73.9937989 40.7233453)"
"46cc58d8-d9b1-4749-a355-83de5d0c311b","US","10007","BROADWAY","305","","","2024-07-23T20:32:28Z","6","POINT (-74.0054263 40.7154604)"
"471261c1-9302-474e-9b4f-1aa6bec5fd6b","US","10002","SOUTH ST","253","","","2024-08-03T03:45:45Z","0","POINT (-73.9905379 40.710144)"
"476668c1-7ccc-4535-8f40-d2f5edb8c00e","US","10013","VARICK ST","19","","","2024-08-14T10:58:02Z","0","POINT (-74.00692 40.7202373)"
"479fcbab-57c7-49a8-a40a-5222c1887a92","US","10002","ELDRIDGE ST","21","","","2024-08-25T17:11:19Z","0","POINT (-73.9936587 40.7150736)"
"47d9d9ab-ee17-48ef-bfef-9994ac57e836","US","10013","JAY ST","20","","","2024-09-05T00:24:36Z","7","POINT (-74.0101894 40.7179847)"
"4832401f-9fa8-453c-80bc-1bb68d13761b","US","10002","ALLEN ST","93","","","2024-09-16T07:37:53Z","0","POINT (-73.9909361 40.7186771)"
"48828ef6-3cf8-4dbd-ad68-efc055dd27f4","US","10012","WOOSTER ST","149","","","2024-09-27T14:50:10Z","0","POINT (-73.9995839 40.7261551)"
"48db79a1-aa4c-4a64-b712-cc01ef9cab5e","US","10038","PEARL ST","390","","","2024-10-08T21:03:27Z","0","POINT (-74.0000603 40.7106723)"
"49318d3a-3aa8-4ec8-a38b-fd814f20ca2b","US","10012","SULLIVAN ST","175","","","2024-10-19T04:16:44Z","8","POINT (-74.0008627 40.7281401)"
"496af674-5753-40d6-8521-1017cbbc097f","US","10038","CATHERINE SLIP","10","","","2024-10-30T11:29:01Z","0","POINT (-73.9974981 40.7097771)"
"49db69d8-5efc-45fe-8193-fd1d0dff34d9","US","10002","E BROADWAY","144","","","2024-11-10T18:42:18Z","0","POINT (-73.9912077 40.7140915)"
"4a032208-8418-4543-b8eb-17b4199aecea","US","10013","LEONARD ST","21","","","2024-11-21T01:55:35Z","0","POINT (-74.0077065 40.7186581)"
"4a3ca52b-34b5-41ac-a13d-1caea1639cf7","US","10013","CANAL ST","315","","","2024-12-02T08:08:52Z","9","POINT (-74.0026468 40.7201461)"
"4a6afd40-61c9-4961-b5dc-ee396e5dde89","US","10006","CARLISLE ST","2","","","2024-12-13T15:21:09Z","0","POINT (-74.0134273 40.7087484)"
"4aad636f-c900-4d81-8732-db1fc15d76f7","US","10013","LAFAYETTE ST","153","","","2024-12-24T22:34:26Z","0","POINT (-73.9992249 40.7196738)"
"4ae8ac37-d3c0-41e6-82a4-5a01ae5df803","US","10038","ST JAMES PL","27","","","2024-01-05T05:47:43Z","0","POINT (-73.9993337 40.7119797)"
"4b2bb825-0270-46eb-be8f-caa7ae879f4e","US","10012","KENMARE ST","1","","","2024-01-16T12:00:00Z","10","POINT (-73.9943438 40.720558)"
"4b4a0a93-696d-49bb-a329-2ceb8c2c274d","US","10002","BOWERY","245","","","2024-01-27T19:13:17Z","0","POINT (-73.9929116 40.7226682)"
"4b8a1164-4218-4548-a133-d5c04b58a441","US","10002","HENRY ST","117","","","2024-02-07T02:26:34Z","0","POINT (-73.9917471 40.7133506)"
"4c115133-d4f7-43ef-9e84-baeeb8bb7e9c","US","10014","KING ST","51","","","2024-02-18T09:39:51Z","0","POINT (-74.0049875 40.7279607)"
"4c730eea-410c-43c9-9340-285888a55801","US","10012","SPRING ST","64","","","2024-02-29T16:52:08Z","11","POINT (-73.9974427 40.7223439)"
"4cbbc09b-c606-4fc1-b5c3-3a81ce6ad9d9","US","10013","FRANKLIN ST","84","","","2024-03-11T23:05:25Z","0","POINT (-74.0046978 40.7180839)"
"4cf36d70-ee77-490c-b575-9b89458e6c2e","US","10012","WOOSTER ST","160","","","2024-03-22T06:18:42Z","0","POINT (-73.9989156 40.7262236)"
"4d2fc75c-4a43-44fc-b9cc-dc8dd780a38c","US","10012","ELIZABETH ST","254","","","2024-04-02T13:31:59Z","0","POINT (-73.9936347 40.7237383)"
"4d6a6c23-6d28-4720-a3de-ef3fc9f9432e","US","10012","SPRING ST","41","","","2024-04-13T20:44:16Z","12","POINT (-73.9959755 40.721932)"
"4df6468f-fb90-41df-91ab-2f37347d5bdc","US","10012","GREENE ST","69","","","2024-04-24T03:57:33Z","0","POINT (-74.0009101 40.7233075)"
"4e256898-fb0f-4b89-93f0-ed74fe695131","US","10013","AVE OF THE AMERICAS","193","","","2024-05-05T10:10:50Z","0","POINT (-74.0037522 40.7267296)"
"4e4566e1-da72-4254-92fe-af12030125e2","US","10013","CHURCH ST","291","","","2024-05-16T17:23:07Z","0","POINT (-74.0044938 40.7190648)"
"4e71f3d6-0823-4512-9fe0-279e2b6dc9fa","US","10012","GREENE ST","83","","","2024-05-27T00:36:24Z","0","POINT (-74.0005598 40.7237327)"
"4edcf0bf-cc6f-46e4-9c67-0e28fed1263f","US","10038","PARK ROW","42","","","2024-06-07T07:49:41Z","0","POINT (-74.0062024 40.7117706)"
"4f5d4b2f-f898-47e2-a5c9-af8c0fa7c562","US","10038","FULTON ST","110","","","2024-06-18T14:02:58Z","0","POINT (-74.0070473 40.7097735)"
"4f9baa78-1d77-49ab-8571-affce01024d3","US","10038","FULTON ST","88","","","2024-06-29T21:15:15Z","0","POINT (-74.0057846 40.7091258)"
"4ff0000c-8eb1-4e6f-bec9-78bdd24f3ee2","US","10012","E HOUSTON ST","87","","","2024-07-10T04:28:32Z","1","POINT (-73.9930637 40.7241021)"
"503bca2d-dc2d-402a-b9ea-9dd01b04faf4","US","11201","POPLAR ST","77","","","2024-07-21T11:41:49Z","0","POINT (-73.9918701 40.7009568)"
"50b1e03b-5c42-4d81-905c-f15274104902","US","10012","SPRING ST","41","A","","2024-08-01T18:54:06Z","0","POINT (-73.9959385 40.7219167)"
"510d489f-c952-4373-9f96-b8b332b7ab6b","US","10003","COOPER SQ","50","","","2024-08-12T01:07:23Z","0","POINT (-73.9912498 40.7287845)"
"515533fd-c80d-4d7f-b8e4-9a82e7416212","US","10002","BOWERY","235","","","2024-08-23T08:20:40Z","2","POINT (-73.992993 40.7223971)"
"519ee9a6-8d8d-4e54-83b5-b94126d7fd48","US","10002","CHERRY ST","230","","","2024-09-03T15:33:57Z","0","POINT (-73.990978 40.7111435)"
"51e6fa55-bbfa-4ab5-91ae-f4b40e390822","US","10038","OLIVER ST","17","","","2024-09-14T22:46:14Z","0","POINT (-73.9980734 40.7125688)"
"520d5177-1f75-4642-90c7-781009561788","US","10002","E BROADWAY","135","","","2024-09-25T05:59:31Z","0","POINT (-73.991633 40.7138209)"
"52765cf4-8f0f-440d-bfaa-defe7055c6b1","US","10013","ELIZABETH ST","14","","","2024-10-06T12:12:48Z","3","POINT (-73.9972775 40.715882)"
"52dcc723-9a72-44a3-9800-c33f31a7c22d","US","10003","E 4 ST","17","","","2024-10-17T19:25:05Z","0","POINT (-73.9933497 40.7280817)"
"53156cc7-0e81-4538-a3eb-1ac59e5e118f","US","10006","CARLISLE ST","8","","","2024-10-28T02:38:22Z","0","POINT (-74.0138354 40.7089241)"
"534d767c-5fc0-4869-bf31-95141ab808c2","US","10012","BOND ST","54","","","2024-11-08T09:51:39Z","0","POINT (-73.9923829 40.7259064)"
"538b48cb-9cb4-47ff-ab6c-6aaff280b807","US","10012","SPRING ST","177","","","2024-11-19T16:04:56Z","4","POINT (-74.0024395 40.724916)"
"53dc96a2-59a7-47cd-a44d-48960d46b22c","US","10013","ELIZABETH ST","118","","","2024-11-30T23:17:13Z","0","POINT (-73.9954231 40.7192089)"
"5429bcd6-f79d-4206-b669-9e1e590090f7","US","10002","MADISON ST","197","","","2024-12-11T06:30:30Z","0","POINT (-73.9903092 40.712748)"
"54532a18-4547-4f41-b081-733486976dc7","US","10012","BOWERY","156","","","2024-12-22T13:43:47Z","0","POINT (-73.9944402 40.7198671)"
"54724f0b-4fec-457c-8814-d146c99c7991","US","10002","LUDLOW ST","1","","","2024-01-03T20:56:04Z","5","POINT (-73.9912917 40.7145827)"
"549ea2c9-af71-4d57-be48-defc9c6254ae","US","10007","CHAMBERS ST","166","","","2024-01-14T03:09:21Z","0","POINT (-74.0107905 40.7161138)"
"54dfcbb8-b378-4c24-8f6d-ff64c03f192d","US","10038","FULTON ST","124","","","2024-01-25T10:22:38Z","0","POINT (-74.007682 40.7100999)"
"55435dbe-51f6-4b3a-8de6-b65fca98e589","US","10014","CHARLTON ST","102","","","2024-02-05T17:35:55Z","0","POINT (-74.0080748 40.7273056)"
"558391b5-0fe3-4426-9e8b-e8e7bca2bda1","US","10013","BAXTER ST","77","","","2024-02-16T00:48:12Z","6","POINT (-73.9999135 40.7163972)"
"55b57aad-5797-47bd-8ab9-74deb59a564b","US","10006","GREENWICH ST","94","1/2","","2024-02-27T07:01:29Z","0","POINT (-74.0136648 40.7081332)"
"55f271dd-4db4-402f-87cd-4599c61726df","US","10007","CHAMBERS ST","128","","","2024-03-09T14:14:46Z","0","POINT (-74.008946 40.7152749)"
"562b1ff5-6247-4ed9-8b0b-b9172b3030b6","US","10013","GREENWICH ST","352","","","2024-03-20T21:27:03Z","0","POINT (-74.01059 40.7193339)"
"5663ed2d-5469-4e98-a1df-4271675f83a8","US","10002","GRAND ST","337","","","2024-03-31T04:40:20Z","7","POINT (-73.9901781 40.7169276)"
"5697730c-a783-413f-8508-e6d8981da56d","US","10013","BROOME ST","386","","","2024-04-11T11:53:37Z","0","POINT (-73.9966987 40.7205799)"
